Key	Value
将这个筑基成功的弟子晋升到内门	Nhân vật này đã hoàn tất khóa huấn luyện cơ bản của ông, giúp họ trở thành người học việc
[{0}]数量不足!	[{0] Không đủ!
脚本回调	Script Callback
角色入玄失败，请重新尝试	Kết nối trên trời thất bại. Thử lại đi
强	Mạnh mẽ
PayMgr-> 找不到ID为{0}商品中产品ID:{1}的商品信息	Paymgr-^3 không tìm thấy ID{} sản phẩm:{1}
开采	Ăn đi
该角色不能作为目标	Không thể nhắm vào nhân vật này
房间温度\n室内的当前温度	nhiệt độ phòng. nhiệt độ hiện tại trong phòng
普通物品	Chung
被角色的灵性影响无法转换阵营。	Không thể thay đổi thành của anh vì sự ưu ái phi thường của nhân vật
各门派赈灾情况：{0}	Tất cả quỹ cứu trợ:
取消指定	Bỏ chọn
无滤镜	Không lọc
捕获	Bắt lấy
点击订阅	Vết
翩然起舞	Bắt đầu nhảy đi
[color=#FFFF00]节点激活条件[/color]	[color=#FFF00] Bật chính sách nút [/color]
攻击命中\n尝试使用此秘体进攻时的成功几率。	sự chính xác của cuộc tấn công, khả năng của cuộc tấn công, đã bị tấn công bởi mục tiêu khi nó được dùng để tấn công
昏暗	Dim
本地轮回者	Tái sinh bên trong
请在此激活下载的模组，激活的模组才会在游戏中实际生效。	Kích hoạt con chuột đã tải về đây để kích hoạt trò chơi thật
{0} 中含有来自模组的建筑或物品	GenericName
范围：{0}	Thời gian:
设置	Thiết lập
灵气浓度	Mật độ của pháo đài
时长:{2}\n消耗寿元:{0:N0}/{1:N0}   消耗精元：{5}{3:N0}{6}/{4:N0}	Thời gian:
法宝炼制	Từ chối vũ khí ma thuật
其他属性	Thuộc tính khác
<font color=#B65704>必须材料:\n</font>	<b>Silence:</b>
是否确定与当前目标战斗。	Anh có chắc là muốn chiến đấu với mục tiêu hiện tại không?
狱	Aveji
让代理人落实政策。期间会发生对应事件，需要手段来处理。不采取政策则会每日损失代理势力吸引力。	Hãy để đại diện của cơ quan làm một chính sách phù hợp với những gì đang xảy ra. Không có chính sách, bạn sẽ mất năng lượng và động lực mỗi ngày
请示门派	Tôi có thể nghe lời khuyên của anh không
阴阳加成	Yến Xích Hà
将一个对象的品质升阶	Tăng chất lượng của mục tiêu
垂钓	Câu cá
角色生成	Tạo ra các nhân vật
在制药作业间余，正小憩片刻	Cook; break
正在乐呵呵的缝纫中	Tận hưởng việc may đi
加载条件过期信息有问题！报错：{0}	Quá nhiều điều kiện! Mã lỗi:{0}
旁门心得	Đó là ngoại giáo
门派内门弟子总数	Tổng số người theo dõi
正在乐呵呵的建筑工作中	Công việc xây dựng vui vẻ
参悟经验：{0:F0}/{1:F0}\n	Ý tưởng:
修理建筑不顺，觉得有点消沉	Việc sửa chữa không suôn sẻ, tôi đã rất buồn
声震寰宇	Xuất sắc
修改仓库储存类型	Thay đổi bộ lọc lưu
是否确定退出游戏	Anh có chắc là muốn rút lui không
炼制圣物	Xây dựng một kho báu
绘制	Vẽ
{0}发生事件:{1}	Sự kiện ở{0}:{1}
{0}部分功能需要激活{1}后才能生效，请谨慎购买！	Một phần của{0}phải kích hoạt{1} trước khi có thể. Xin hãy suy nghĩ kỹ trước khi mua!
生物图鉴需要玩家拥有或击杀该生物来点亮。	Để mở khóa nội dung của sinh vật, trước tiên bạn phải có hoặc giết chúng
赞同或反对灵宠的行为，使其执行行为的权重改变。	Hãy ủng hộ hoặc cấm hành vi của tạo vật thần linh ảnh hưởng đến hành vi chung của nó
动物角色	Rạp xiếc
{0:N2}%({1:N2}%)\n疼痛:{2}	Được rồi
{0}{6}\n健康:{1:P0}\n饥饿:{2:N0}\n口渴:{3:N0}\n精力:{4:N0}\n情绪:{5:N0}	Được rồi. Lực sống: Đói khát:{***################################
魔(恸哭)	Quái Vật
{0}折	Đang xóa sổ
消耗25点香火值，为一个外门角色治疗所有疾病，恢复所有器官，并提高五维。	Hai mươi lăm tách hương để chữa trị mọi vết thương và nội tạng tái tạo lại các giá trị trạng thái cho người ngoài
(等待建造)	Chờ làm việc
天苍{0}年 {1} 第{2}日	Hôm nay là ngày Thiên Đường
该角色正在被施展神通	Nhân vật này đang thực hiện một câu thần chú
正邪未明	Không biết
定制五官	Cấu hình khuôn mặt
模组只在WeGame和Steam平台提供。\n开发不易，请支持正版。感谢！	Maud chỉ có thể làm việc trên Wegame và Steam. - Đó không phải là một sự phát triển dễ dàng. - Xin hãy ủng hộ tôi. Cảm ơn!
神乎其技	Một kỹ năng tuyệt vời
正专心搬运	Tập trung vào việc di chuyển
武器	Vũ khí
当前累积次数:{0}，最大累积次数:{1}\n可通过[color=#FF0000][b]{2}[/b][/color]获取使用次数	Số bộ sưu tập hiện tại: [0] Cao nhất ▪ [1] có thể nhận số lượng sử dụng [color=F000] [b] [b]
该物品正在被使用	Vật thể này đang được sử dụng
取消研习藏经阁秘籍。	Hủy bỏ việc học hỏi Kinh Thánh trong thư viện
结丹修士	Chính Ngài đã tạo ra gió
派遣内门弟子历练的次数	Số lần học sinh tham gia cuộc phiêu lưu
使该植物着火。纯表现。	Chỉ đốt cây này để trưng bày thôi
攻击穿透\n使用此秘体攻击拥有灵气护盾的目标时，攻击穿透灵气护盾的比率。	một cuộc tấn công xuyên qua khiên chắn, một cơ hội để tấn công qua bộ giáp của tên bảo vệ này, tấn công kẻ thù bằng giáp
{0}:{1}\n通过锻炼可以提高，{0}营养越高，提高越快。	có thể phát triển bằng cách tập thể dục, chất dinh dưỡng cao hơn có thể cải thiện
将这个物品给与一个角色，角色会自动前来食用。	Đưa cái này cho nhân vật, nhân vật sẽ lấy nó và tự ăn nó
装备或者拾取一个物品	Mặc hoặc nhặt một thiết bị
<font color=#D06508>[丹药]</font>\n	<b>Silence:</b>
突破地点的五行属性与功法的匹配度对突破成功率的影响。	Sự hòa hợp giữa các yếu tố của địa điểm và các yếu tố của lớp văn hóa sẽ ảnh hưởng đến cơ hội phá vỡ ranh giới
数量	Số
矿石植被	Đá, cây cối
[内容]\r\n	- [item]
正在享受烹饪的快乐	Nấu ngon nhé
{0}可能会发生事件:\n[color=#D06508]{1}[/color]	Có thể là sự kiện:
众生万物	Tất cả công việc
影响灵宠的灵气护盾强度。	Nó ảnh hưởng đến áo giáp của con thú
分堂名	Tên chi nhánh
修炼速度停滞，无法入定。	Không thể dạy nó phơi khô
芸芸众生\n事件发生的概率正常\n更快的修炼速度\n更少的参悟消耗\n偶尔会发生危险\n天劫威力正常\n适合大部分玩家	nói chung, tốc độ tăng trưởng bình thường làm giảm ý tưởng về mối nguy hiểm thỉnh thoảng, một sự trừng phạt trên trời cho đa số người chơi
在游戏中，玩家不能直接控制角色，大部分交互指令都是通过命令指定的方式下达。\n点击对应功能按钮后选择交互对象，即可完成交互指令的下达。	anh không thể điều khiển trực tiếp nhân vật. nhưng hầu hết các tương tác có thể được thực hiện bằng cách để lệnh nhấn chức năng và chọn nhân vật mục tiêu để hoạt động theo thứ tự
炼丹房	Lò sưởi
自动存档..	Tự động lưu...
加载地图故事	Tải bản đồ
已供奉	Đúng vậy
与{0}的好感度为：{1}	Người yêu thích nhất là:
工具	Công cụ
多次幽淬	Nhiều lần linh hồn quỷ dữ đã được rèn luyện
吃东西中噎了自己一下，正慌忙的喝水	Cho ăn, uống nhanh
取消研习	Hủy tập luyện đi
大有收获	Anh đã làm rất nhiều
邪教	Văn phòng của quỷ dữ
打架	Đánh
地点不可达	Không thể truy cập
鼎炉潜力几尽枯竭，炼精化气效率较慢。	Biển của cơ thể đang tiến đến giai đoạn cuối cùng. Ở giai đoạn này, hiệu quả của việc chuyển hóa năng lượng cơ thể sang biển là thấp
\n境界影响:\n {0:N0}%	Trạng thái:
询问	Hỏi đi
已存在对应控件:{0}，不需要复制	Vẫn đang kiểm soát. Không cần sao chép
一般	Chuẩn
[color=#ff0000]已达到道行上限[/color]\n{0}	[color=#ff000]
在拆地板时，正快乐的哼着小调	Hạ sàn xuống trong khi âm nhạc đang vui vẻ
寿元	Tuổi thọ trung bình
五境:反虚	Bước 5: Phá vỡ linh hồn
门派人数已达上限	Chúng ta đã đạt đến mức dân số cao nhất của công ty
扫地	Dọn dẹp sàn nhà
灵气: 	Mũ:
灵石	Đá tâm hồn
飞升天劫	Hình phạt cho việc giết người
点击[太阳符]。	Nhấn [Sinion]
领取成功!	Lấy đi!
{0:F0}点 {1}（受到天道异动影响）	ĐƯỢC RỒI
管理者审核通过后其他同道中人方可看见此评论	Ý kiến này chỉ được người khác nhìn thấy sau khi người giám hộ cho phép
击败普通人：{0}个	Đã loại bỏ thường:
读取存档发生错误！\n游戏不支持导入其他存档，请读取正确的存档。\n如有更多问题，请联系客服。 	trò chơi không hỗ trợ nhập các tập tin an toàn của người khác. hãy chọn tập tin an toàn đúng nếu có vấn đề khác. vui lòng liên lạc với dịch vụ khách hàng
放下收获	Nơi thu hoạch
陪睡觉	Hãy nói dối những người khác
（已被使用，再次使用属性将不会叠加）	Tôi đã dùng nó
{0:N0}个小时后	VÀI TIẾNG SAU
是否确认花费{0}元购买{1}{2}	Xác nhận sử dụng{0} mua{1}{2?
契约：{0}\n	hứa:
CloudSave->开始压缩:{0}	Đóng cửa
主要角色未选择经历,确定要直接进入游戏吗？	Anh chắc là muốn bắt đầu chứ?
外门	Một người ngoài
雕像\n主殿升级到中级主殿解锁。选择弟子附身之后，此地信仰可直接转移给该弟子。	hình tượng đã thêm tòa nhà chính vào tầng giữa để mở khóa. sau khi chọn một môn đồ để tiếp quản, đức tin ở nơi đây có thể được truyền trực tiếp cho môn đồ ấy
无法炼制该秘宝	Không thể tạo ra kho tàng bí mật này
删除这个区域	Bỏ khu vực này
入口	Lối vào
将一个物品幽淬	Bắt đầu hình dạng quỷ dữ cho vật này
数据校验失败,请联系客服或稍后再试	Lỗi kiểm tra. Vui lòng liên lạc với dịch vụ của khách hàng hoặc thử lại sau
在筑基之时，突然心有所感	Luyện tập cơ bản; cảm thấy một chút khó xử
这个门派很神秘，需要在游戏中了解更多。	Nó vẫn là một bí ẩn. Tiếp tục chơi trò chơi để tìm hiểu thêm
修改存档成功!	Sửa lại hồ sơ an toàn!
\n总大小: 	cỡ:
(平均值)	(trung tâm)
投其所好	Làm cho họ hạnh phúc
灌顶	Phải
返回门派	Quay lại văn phòng
始	Bình tĩnh
拳套	Đếm tay
过期消息({0})	Mở văn bản ({ 0})
迟迟没有护法降临,可能不会来了。	Giám Hộ vẫn chưa xuất hiện, và có thể anh ta không có ở đây
没有地方可以放鱼了！	Không có nơi nào để đi, cá
确定要对{0}施展吗？这将会导致它永远失去灵性。	Anh có chắc là muốn dùng cái này không? Điều này sẽ mất đi ân phước mãi mãi
大名鼎鼎	Danh tiếng tốt
错误的存档，建议删除。	Nhật ký này sai rồi. Chúng tôi đề nghị anh xóa nó đi
门派ID>=500会带来未知的异常	ID > 500 SẼ GÂY RA VẤN ĐỀ KHÔNG RÕ
神秘修行者	Một huấn luyện viên bí ẩn
低级：{0}。\n	thứ nhất:
发呆	Trống
痛感({0:P0})\n受伤会导致疼痛，当疼痛超过一定值会影响意识。	Đau quá. Khi mức độ tổn thương và đau đớn quá cao, nó ảnh hưởng đến nhận thức của các nhân vật
正专心修行	Tập trung vào việc tập luyện
认主这个秘宝吗？它将绑定{0}。	Nó sẽ bị ràng buộc bởi linh hồn
默认目标	Mục tiêu bắt đầu
驻扎	Cắm trại
不能改变仙阵阵图	Không thể sửa đổi sự bất tử
交易后，可自由进出此门派所有地点。好感度越高，售价越低。如好感度跌到一般以下，将取消通行权。	Sau khi trao đổi, các nhân vật có thể tự do ra vào văn phòng này. Càng yêu thích, giá càng thấp. Nếu tình cảm thấp kém hơn bình thường, sẽ không thể tiếp cận
不适合或者已被占用	Không thích hợp hay sở hữu
在手工作业时，正感觉有点无聊	Một nhà phát minh, hơi chán
[击杀模式]\n攻击目标，不死不休	hey
不存在预览图！	Không mẫu!
{0}元	Name
{0}弟子	Học sinh
新建阵图	Tạo
快捷键	Phím tắt
[color=#880000](丢失)[/color]	[color=#80000]
类型或ID不能为空！	KIỂU VÀ ID KHÔNG THỂ RỖNG
最大年龄	Người già nhất
门派名字不可空白。	Tên của giáo phái không thể trống rỗng
在移除工作时，正快乐的哼着小调	Bỏ thứ gì đó trong khi âm nhạc đang vui vẻ
发现新的地点：{0}	Tìm vị trí mới:
很好，接下来你需要将后山的寒晶矿开采出来并熔炼成寒晶锭。熔炉就在矿山的旁边。	bước tiếp theo bạn sẽ đến mỏ băng để đào ra và làm tan chảy nó thành một kẻ biến hình. lò sưởi ở gần mỏ
将石头送人，或是拿起砖头。	Đưa tôi viên đá hoặc viên gạch
\n房间最小面积为4，最大面积为400	khu vực tối thiểu là 4. tối đa là 400
影响:{0:N2}%\n程度:{1:N2}%({4:N4})\n疼痛:{2}\n趋势:{3}\n{5}	Kết quả:
(已成熟)	(Cả)
饮水	Cạn ly
{0} 天道未选择，无法触发该天道!	Xúc xắc trên trời không được chọn. Không thể kích thích xúc xắc được!
\n[color=#FF4000]负荷超出阵枢承载会导致阵法消耗大幅提高，反之则下降。[/color]	Nếu có quá nhiều thứ để mang theo Tốc độ sử dụng để tăng rất nhiều [/color]
[简介]	[Interview]
[关闭]	[Door đóng cửa]
拜师	sư phụ
正专心的给伤员治疗	Tập trung vào vết thương
  当前进度:	Tiến hành:
[兽形态]\n变身成兽形态	[cơ thể con người] biến thành một con thú
